,date,neg,pos,total
8845,1888-07-17,470,905,33915
8846,1888-07-18,562,944,36160
8847,1888-07-19,474,1047,36759
8848,1888-07-20,544,1123,37096
8849,1888-07-21,475,1050,37503
8850,1888-07-22,504,1019,37263
8851,1888-07-23,469,1158,34869
8852,1888-07-24,559,1001,35762
8853,1888-07-25,484,888,36564
8854,1888-07-26,523,965,35941
8855,1888-07-27,543,985,37299
8856,1888-07-28,543,948,35510
8857,1888-07-29,477,938,35168
8858,1888-07-30,460,1108,34514
8859,1888-07-31,471,1072,36079
8860,1888-08-01,398,923,35598
8861,1888-08-02,541,953,35143
8862,1888-08-03,582,970,36423
8863,1888-08-04,487,982,34211
8864,1888-08-05,575,1005,35941
8865,1888-08-06,556,992,34738
8866,1888-08-07,620,975,36249
8867,1888-08-08,555,995,35850
8868,1888-08-09,651,941,35927
8869,1888-08-10,576,924,36863
8870,1888-08-11,514,924,35469
8871,1888-08-12,571,987,35263
8872,1888-08-13,514,915,34340
8873,1888-08-14,544,910,36857
8874,1888-08-15,529,1042,35699
8875,1888-08-16,645,1071,34774
8876,1888-08-17,594,1076,35672
8877,1888-08-18,519,946,35330
8878,1888-08-19,617,1152,36216
8879,1888-08-20,551,972,35077
8880,1888-08-21,570,911,35116
8881,1888-08-22,452,877,34650
8882,1888-08-23,450,862,35001
8883,1888-08-24,460,902,35747
8884,1888-08-25,527,950,35612
8885,1888-08-26,508,1014,35288
8886,1888-08-27,497,970,33430
8887,1888-08-28,442,900,35177
8888,1888-08-29,511,987,34684
8889,1888-08-30,567,853,35112
8890,1888-08-31,479,949,36073
8891,1888-09-01,541,1043,37203
8892,1888-09-02,545,992,36242
8893,1888-09-03,472,1190,34895
8894,1888-09-04,571,939,34468
8895,1888-09-05,516,980,37601
8896,1888-09-06,509,957,36287
8897,1888-09-07,690,941,35360
8898,1888-09-08,550,942,35518
8899,1888-09-09,589,948,34906
8900,1888-09-10,501,1071,34346
8901,1888-09-11,606,1082,37132
8902,1888-09-12,524,1073,37018
8903,1888-09-13,473,999,36066
8904,1888-09-14,555,1031,35259
8905,1888-09-15,572,1020,35341
8906,1888-09-16,471,894,32782
8907,1888-09-17,521,1089,34009
8908,1888-09-18,585,1012,35402
8909,1888-09-19,432,846,33999
8910,1888-09-20,520,963,35580
8911,1888-09-21,478,920,37051
8912,1888-09-22,468,933,35525
8913,1888-09-23,469,863,32992
8914,1888-09-24,585,1091,34093
8915,1888-09-25,600,1017,36071
8916,1888-09-26,503,982,36798
8917,1888-09-27,481,943,34898
8918,1888-09-28,468,845,33919
8919,1888-09-29,449,955,32605
8920,1888-09-30,496,792,32710
8921,1888-10-01,538,934,33710
8922,1888-10-02,547,1027,35273
8923,1888-10-03,581,871,37030
8924,1888-10-04,461,916,34483
8925,1888-10-05,550,825,35810
8926,1888-10-06,430,793,34703
8927,1888-10-07,497,906,35368
8928,1888-10-08,457,1050,32764
8929,1888-10-09,506,986,35692
8930,1888-10-10,599,947,38165
8931,1888-10-11,558,1004,36214
8932,1888-10-12,460,1054,36941
8933,1888-10-13,498,898,35324
8934,1888-10-14,487,955,33519
8935,1888-10-15,484,1033,33211
8936,1888-10-16,469,991,37289
8937,1888-10-17,539,989,36091
8938,1888-10-18,554,915,35512
8939,1888-10-19,532,922,35140
8940,1888-10-20,445,821,31269
8941,1888-10-21,438,859,32793
8942,1888-10-22,512,1004,34162
8943,1888-10-23,518,903,35487
8944,1888-10-24,542,926,34552
8945,1888-10-25,457,923,34464
8946,1888-10-26,610,956,36037
8947,1888-10-27,539,852,35672
8948,1888-10-28,527,962,35469
8949,1888-10-29,421,998,33687
8950,1888-10-30,534,918,34473
8951,1888-10-31,564,989,36886
8952,1888-11-01,528,834,35727
8953,1888-11-02,562,905,33979
8954,1888-11-03,532,865,35602
8955,1888-11-04,445,750,32750
8956,1888-11-05,524,963,34220
8957,1888-11-06,691,1050,38654
8958,1888-11-07,490,958,37830
8959,1888-11-08,633,934,37093
8960,1888-11-09,488,751,36482
8961,1888-11-10,584,889,37030
8962,1888-11-11,491,898,33702
8963,1888-11-12,601,957,34138
8964,1888-11-13,520,940,36235
8965,1888-11-14,530,1010,36021
8966,1888-11-15,454,1039,37431
8967,1888-11-16,360,839,18216
8968,1888-11-17,505,971,36883
8969,1888-11-18,484,918,36463
8970,1888-11-19,453,907,33136
8971,1888-11-20,523,869,36382
8972,1888-11-21,520,884,35792
8973,1888-11-22,598,891,36263
8974,1888-11-23,436,864,34748
8975,1888-11-24,480,879,34455
8976,1888-11-25,494,845,34397
8977,1888-11-27,572,937,35011
8978,1888-11-28,548,1055,37039
8979,1888-11-29,527,924,34434
8980,1888-11-30,590,871,35636
8981,1888-12-01,572,890,36356
8982,1888-12-02,461,833,31444
8983,1888-12-03,454,982,33648
8984,1888-12-04,573,890,35370
8985,1888-12-05,571,945,36129
8986,1888-12-06,468,843,35280
8987,1888-12-07,493,932,36595
8988,1888-12-08,509,991,37231
8989,1888-12-09,480,862,34516
8990,1888-12-10,558,947,33603
8991,1888-12-11,432,826,33266
8992,1888-12-12,491,956,34622
8993,1888-12-13,528,881,35104
8994,1888-12-14,476,886,35982
8995,1888-12-15,567,884,35129
8996,1888-12-16,453,862,32029
8997,1888-12-17,524,975,33688
8998,1888-12-18,444,934,34605
8999,1888-12-19,452,717,30262
9000,1888-12-20,512,845,35019
9001,1888-12-21,501,892,34423
9002,1888-12-22,467,682,24594
9003,1888-12-23,427,876,19647
9004,1888-12-24,394,869,29810
9005,1888-12-25,434,908,33842
9006,1888-12-26,463,1069,33679
9007,1888-12-27,444,897,34243
9008,1888-12-28,403,848,33402
9009,1888-12-29,437,819,33709
9010,1888-12-30,544,873,34732
9011,1888-12-31,519,1049,33590
9012,1889-01-01,473,873,34869
9013,1889-01-02,114,253,15475
9014,1889-01-04,486,868,35197
9015,1889-01-05,476,911,35269
9016,1889-01-06,459,940,36013
9017,1889-01-07,455,932,31199
9018,1889-01-08,556,892,34327
9019,1889-01-09,522,903,34481
9020,1889-01-10,406,853,33961
9021,1889-01-11,434,869,35780
9022,1889-01-12,542,944,34023
9023,1889-01-13,532,912,35858
9024,1889-01-14,478,1069,33195
9025,1889-01-15,510,1023,34715
9026,1889-01-16,454,899,34125
9027,1889-01-17,464,913,35777
9028,1889-01-18,469,894,37065
9029,1889-01-19,539,928,35319
9030,1889-01-20,473,900,35959
9031,1889-01-21,475,916,32744
9032,1889-01-23,422,838,35023
9033,1889-01-24,577,980,34618
9034,1889-01-25,479,934,35369
9035,1889-01-26,499,943,35668
9036,1889-01-27,562,885,29940
9037,1889-01-28,548,967,33889
9038,1889-01-29,467,620,31642
9039,1889-01-30,498,935,34863
9040,1889-01-31,604,986,36697
9041,1889-02-01,466,826,34963
9042,1889-02-02,499,843,33496
9043,1889-02-03,444,817,32454
9044,1889-02-04,540,1058,35476
9045,1889-02-05,545,902,35437
9046,1889-02-06,557,865,35575
9047,1889-02-07,562,887,36872
9048,1889-02-08,539,907,34954
9049,1889-02-09,485,910,35482
9050,1889-02-10,537,950,36602
9051,1889-02-11,483,973,35454
9052,1889-02-12,552,868,35070
9053,1889-02-13,519,885,37013
9054,1889-02-14,464,789,35946
9055,1889-02-15,541,877,34161
9056,1889-02-16,476,828,29695
9057,1889-02-17,577,817,32929
9058,1889-02-18,577,1019,33300
9059,1889-02-19,518,925,35148
9060,1889-02-20,466,909,36568
9061,1889-02-21,549,908,35738
9062,1889-02-22,427,731,17019
9063,1889-02-23,501,871,35217
9064,1889-02-24,487,906,33634
9065,1889-02-25,515,1020,33994
9066,1889-02-26,504,914,34326
9067,1889-02-27,513,885,36460
9068,1889-02-28,522,965,34950
9069,1889-03-04,497,904,32684
9070,1889-03-05,588,872,33824
9071,1889-03-06,443,854,36093
9072,1889-03-07,593,954,35963
9073,1889-03-08,484,796,34327
9074,1889-03-09,395,798,33511
9075,1889-03-10,465,763,31339
9076,1889-03-11,495,963,33715
9077,1889-03-12,437,797,33675
9078,1889-03-13,476,824,36837
9079,1889-03-14,489,892,35685
9080,1889-03-15,477,875,36044
9081,1889-03-16,563,1007,36734
9082,1889-03-17,510,862,32762
9083,1889-03-18,554,981,34050
9084,1889-03-19,569,950,35064
9085,1889-03-20,470,879,35874
9086,1889-03-21,497,935,36391
9087,1889-03-22,521,876,34951
9088,1889-03-23,546,835,35983
9089,1889-03-24,496,879,35241
9090,1889-03-25,461,916,33619
9091,1889-03-26,458,911,34361
9092,1889-03-27,461,859,35846
9093,1889-03-28,503,958,34993
9094,1889-03-29,495,975,34581
9095,1889-03-30,467,836,33247
9096,1889-03-31,490,776,31755
9097,1889-04-01,517,862,33334
9098,1889-04-02,510,874,34343
9099,1889-04-03,472,910,35919
9100,1889-04-04,497,896,37058
9101,1889-04-05,363,925,17684
9102,1889-04-06,488,822,32870
9103,1889-04-07,434,898,33311
9104,1889-04-08,475,979,33803
9105,1889-04-09,408,879,35398
9106,1889-04-10,492,890,34847
9107,1889-04-11,551,840,35581
9108,1889-04-12,487,922,36193
9109,1889-04-13,505,950,36679
9110,1889-04-14,495,789,32872
9111,1889-04-15,477,945,34118
9112,1889-04-16,428,803,33704
9113,1889-04-17,468,990,36357
9114,1889-04-18,491,862,34897
9115,1889-04-19,529,822,35965
9116,1889-04-20,489,912,35467
9117,1889-04-21,513,937,34825
9118,1889-04-22,560,1055,34006
9119,1889-04-23,557,1089,33614
9120,1889-04-24,579,1038,34017
9121,1889-04-25,510,993,34414
9122,1889-04-26,476,901,35718
9123,1889-04-27,476,903,35581
9124,1889-04-28,391,771,30571
9125,1889-04-29,493,965,33890
9126,1889-04-30,407,941,33987
9127,1889-05-01,478,933,34780
9128,1889-05-02,452,874,35050
9129,1889-05-03,458,852,34687
9130,1889-05-04,466,829,32844
9131,1889-05-05,438,919,34908
9132,1889-05-06,455,1121,32355
9133,1889-05-07,405,1083,34054
9134,1889-05-08,142,236,15889
9135,1889-05-09,468,966,35389
9136,1889-05-10,468,981,35184
9137,1889-05-11,470,930,35893
9138,1889-05-12,471,865,32096
9139,1889-05-13,499,1055,33500
9140,1889-05-14,462,831,34970
9141,1889-05-15,481,947,35129
9142,1889-05-16,485,855,33621
9143,1889-05-17,483,881,34210
9144,1889-05-18,398,868,34694
9145,1889-05-19,516,970,35635
9146,1889-05-20,521,971,34209
9147,1889-05-21,495,870,34325
9148,1889-05-22,479,960,35865
9149,1889-05-23,503,866,35781
9150,1889-05-24,518,936,35579
9151,1889-05-25,538,994,34880
9152,1889-05-26,476,841,33851
9153,1889-05-27,447,1068,33645
9154,1889-05-28,542,871,35744
9155,1889-05-29,514,916,35286
9156,1889-05-30,485,863,33794
9157,1889-05-31,627,981,34411
9158,1889-06-01,543,898,34327
9159,1889-06-02,338,931,31818
9160,1889-06-03,462,970,31591
9161,1889-06-04,454,965,34430
9162,1889-06-05,410,980,34660
9163,1889-06-06,523,921,35100
9164,1889-06-07,486,895,36632
9165,1889-06-08,107,624,16862
9166,1889-06-09,498,960,35085
9167,1889-06-10,525,1020,33686
9168,1889-06-11,478,1011,34049
9169,1889-06-12,561,995,34398
9170,1889-06-13,15,36,2047
9171,1889-06-14,133,400,16211
9172,1889-06-15,476,854,36838
9173,1889-06-16,479,993,36021
9174,1889-06-17,481,1021,33222
9175,1889-06-18,424,926,36380
9176,1889-06-19,538,1090,36182
9177,1889-06-20,535,843,35341
9178,1889-06-21,453,920,36392
9179,1889-06-22,511,1002,36934
9180,1889-06-23,483,958,36038
9181,1889-06-24,449,942,32403
9182,1889-06-25,544,877,34306
9183,1889-06-26,519,917,36868
9184,1889-06-27,563,945,36330
9185,1889-06-28,486,952,36247
9186,1889-06-29,501,973,35236
9187,1889-06-30,484,840,33848
9188,1889-07-01,490,1037,33411
9189,1889-07-02,432,833,34997
9190,1889-07-03,486,830,36734
9191,1889-07-04,501,932,34947
9192,1889-07-05,541,954,36272
9193,1889-07-06,493,818,35085
9194,1889-07-07,451,822,32700
9195,1889-07-08,422,984,32853
9196,1889-07-09,535,867,34764
9197,1889-07-10,462,825,34986
9198,1889-07-11,560,834,34684
9199,1889-07-12,195,270,15867
9200,1889-07-13,531,849,34229
9201,1889-07-14,489,898,33828
9202,1889-07-15,560,909,35049
9203,1889-07-17,441,771,32619
9204,1889-07-18,548,861,35782
9205,1889-07-19,490,868,33957
9206,1889-07-20,394,901,34075
9207,1889-07-21,451,896,33234
9208,1889-07-22,459,1001,32786
9209,1889-07-23,558,969,35873
9210,1889-07-24,220,317,18583
9211,1889-07-25,455,924,35746
9212,1889-07-26,429,931,34846
9213,1889-07-27,484,983,35247
9214,1889-07-28,467,976,35047
9215,1889-07-29,435,969,33491
9216,1889-07-30,426,583,32199
9217,1889-07-31,377,818,33842
9218,1889-08-01,507,1076,34515
9219,1889-08-02,489,923,34843
9220,1889-08-03,491,887,35043
9221,1889-08-04,461,950,34139
9222,1889-08-05,515,1001,33555
9223,1889-08-06,434,926,34359
9224,1889-08-07,650,947,35614
9225,1889-08-08,471,1116,35644
9226,1889-08-09,437,872,34166
9227,1889-08-10,482,979,35560
9228,1889-08-11,229,508,19609
9229,1889-08-12,268,467,20190
9230,1889-08-13,550,1039,34985
9231,1889-08-14,503,1011,36054
9232,1889-08-15,442,911,34841
9233,1889-08-16,597,970,33628
9234,1889-08-17,554,1012,35557
9235,1889-08-18,502,961,34239
9236,1889-08-19,427,988,33843
9237,1889-08-20,536,1014,34415
9238,1889-08-21,473,878,34913
9239,1889-08-22,577,1052,36362
9240,1889-08-23,503,823,34091
9241,1889-08-24,539,1012,35389
9242,1889-08-25,545,1015,35311
9243,1889-08-26,427,1048,33541
9244,1889-08-27,460,902,34913
9245,1889-08-28,478,969,35225
9246,1889-08-29,482,970,35929
9247,1889-08-30,501,868,33346
9248,1889-08-31,475,995,36010
9249,1889-09-01,508,876,34970
9250,1889-09-02,553,992,35930
9251,1889-09-03,560,901,35704
9252,1889-09-04,546,854,35052
9253,1889-09-05,556,894,36437
9254,1889-09-06,438,960,34838
9255,1889-09-07,578,986,35881
9256,1889-09-08,505,880,34180
9257,1889-09-09,475,921,33912
9258,1889-09-12,521,1033,35550
9259,1889-09-13,590,895,34619
9260,1889-09-14,491,879,35834
9261,1889-09-16,533,1010,33726
9262,1889-09-17,515,963,34116
9263,1889-09-18,453,1019,34759
9264,1889-09-19,460,946,35693
9265,1889-09-20,499,1008,36541
9266,1889-09-21,252,62,9375
9267,1889-09-22,621,996,35707
9268,1889-09-23,505,1008,33576
9269,1889-09-24,633,405,28122
9270,1889-09-25,488,948,34570
9271,1889-09-26,513,985,35213
9272,1889-09-27,472,944,35624
9273,1889-09-28,473,764,31266
9274,1889-09-29,574,914,33028
9275,1889-09-30,522,1128,33541
9276,1889-10-01,485,985,35999
9277,1889-10-02,586,998,35015
9278,1889-10-03,629,879,35488
9279,1889-10-05,429,773,31633
9280,1889-10-06,483,911,33471
9281,1889-10-07,528,1067,32880
9282,1889-10-08,400,525,33731
9283,1889-10-10,445,756,34775
9284,1889-10-11,490,709,33049
9285,1889-10-12,361,805,32929
9286,1889-10-13,492,992,34006
9287,1889-10-14,0,0,0
9288,1889-10-15,500,972,34085
9289,1889-10-16,449,947,36486
9290,1889-10-17,552,989,36530
9291,1889-10-18,553,938,34961
9292,1889-10-19,482,946,32294
9293,1889-10-20,465,1011,33609
9294,1889-10-21,492,940,33602
9295,1889-10-22,505,910,34968
9296,1889-10-23,554,973,35942
9297,1889-10-24,480,849,34825
9298,1889-10-25,493,924,36103
9299,1889-10-26,528,1090,36855
9300,1889-10-27,642,1069,35535
9301,1889-10-28,441,899,33332
9302,1889-10-29,534,1113,34594
9303,1889-10-30,579,921,35396
9304,1889-10-31,505,999,33500
9305,1889-11-01,484,952,35037
9306,1889-11-02,572,1055,33458
9307,1889-11-03,519,927,32453
9308,1889-11-04,521,929,33052
9309,1889-11-05,494,922,32596
9310,1889-11-06,438,865,34475
9311,1889-11-07,397,940,35194
9312,1889-11-08,542,930,34524
9313,1889-11-09,535,960,35368
9314,1889-11-10,508,909,33959
9315,1889-11-11,568,1021,33887
9316,1889-11-12,428,891,36400
9317,1889-11-13,498,874,36032
9318,1889-11-14,510,940,34417
9319,1889-11-15,497,1101,36673
9320,1889-11-16,478,820,34663
9321,1889-11-17,509,860,35393
9322,1889-11-18,483,992,34228
9323,1889-11-19,460,889,34374
9324,1889-11-20,484,919,35012
9325,1889-11-21,509,903,35057
9326,1889-11-22,520,924,35616
9327,1889-11-23,442,840,35402
9328,1889-11-24,442,922,33740
9329,1889-11-25,493,917,32869
9330,1889-11-26,120,403,16783
9331,1889-11-27,521,874,36060
9332,1889-11-28,508,830,33875
9333,1889-11-29,526,882,35696
9334,1889-11-30,454,844,36934
9335,1889-12-01,465,806,33914
9336,1889-12-02,481,952,33558
9337,1889-12-03,485,880,35295
9338,1889-12-04,532,924,35594
9339,1889-12-05,473,963,36488
9340,1889-12-06,526,922,35779
9341,1889-12-07,525,799,33797
9342,1889-12-08,271,590,16866
9343,1889-12-09,482,866,30799
9344,1889-12-10,501,919,33439
9345,1889-12-11,481,849,35130
9346,1889-12-12,526,907,35285
9347,1889-12-13,488,907,34994
9348,1889-12-14,514,880,33502
9349,1889-12-15,480,844,31117
9350,1889-12-16,454,895,33599
9351,1889-12-17,403,775,34275
9352,1889-12-18,463,804,33958
9353,1889-12-19,517,986,34161
9354,1889-12-20,478,849,33802
9355,1889-12-21,456,771,32682
9356,1889-12-22,428,743,31907
9357,1889-12-23,447,909,31354
9358,1889-12-24,399,917,32069
9359,1889-12-25,342,766,32225
9360,1889-12-26,574,970,32506
9361,1889-12-27,529,1000,35122
9362,1889-12-28,473,743,29657
9363,1889-12-29,470,952,32388
9364,1889-12-30,426,899,31660
9365,1889-12-31,453,949,32881
9366,1890-01-01,463,951,35741
9367,1890-01-02,502,835,35113
9368,1890-01-04,492,875,35252
9369,1890-01-05,492,812,33810
9370,1890-01-06,474,904,32041
9371,1890-01-07,456,681,33149
9372,1890-01-08,563,935,34035
9373,1890-01-09,515,819,35424
9374,1890-01-10,596,882,35243
9375,1890-01-11,531,887,34949
9376,1890-01-12,475,905,37310
9377,1890-01-13,521,959,33892
9378,1890-01-14,482,843,34262
9379,1890-01-15,499,917,34390
9380,1890-01-16,496,810,35199
9381,1890-01-17,544,879,35496
9382,1890-01-18,564,945,34741
9383,1890-01-19,552,953,34456
9384,1890-01-20,465,960,33783
9385,1890-01-21,456,898,33689
9386,1890-01-22,433,869,34181
9387,1890-01-23,480,895,35270
9388,1890-01-24,519,893,34845
9389,1890-01-25,565,843,35272
9390,1890-01-26,451,874,32666
9391,1890-01-27,498,1037,33763
9392,1890-01-28,426,893,33968
9393,1890-01-29,524,850,35849
9394,1890-01-30,480,970,35829
9395,1890-01-31,527,846,36400
9396,1890-02-01,464,855,35395
9397,1890-02-02,472,954,33696
9398,1890-02-03,502,1062,34078
9399,1890-02-04,494,874,33817
9400,1890-02-05,405,843,34734
9401,1890-02-06,479,857,35452
9402,1890-02-07,465,999,35162
9403,1890-02-08,572,849,35079
9404,1890-02-09,457,889,33669
9405,1890-02-10,447,947,31880
9406,1890-02-11,507,901,33844
9407,1890-02-12,404,811,34136
9408,1890-02-13,529,971,35609
9409,1890-02-14,504,807,35496
9410,1890-02-15,482,941,36121
9411,1890-02-16,490,1009,36567
9412,1890-02-17,499,1002,32853
9413,1890-02-18,437,812,34945
9414,1890-02-19,485,927,34139
9415,1890-02-20,628,1014,36611
9416,1890-02-21,504,886,35571
9417,1890-02-22,434,843,35196
9418,1890-02-23,504,854,33255
9419,1890-02-24,451,868,32344
9420,1890-02-25,467,895,33814
9421,1890-02-26,460,824,34556
9422,1890-02-27,488,910,36022
9423,1890-02-28,418,907,35189
9424,1890-03-01,519,962,35483
9425,1890-03-02,439,776,31693
9426,1890-03-03,405,896,31675
9427,1890-03-04,344,554,17282
9428,1890-03-05,502,940,34729
9429,1890-03-06,502,849,35424
9430,1890-03-07,469,886,36704
9431,1890-03-08,476,872,36557
9432,1890-03-09,491,862,34389
9433,1890-03-10,509,892,32349
9434,1890-03-11,502,880,34822
9435,1890-03-12,513,988,37223
9436,1890-03-13,493,907,34521
9437,1890-03-14,521,950,35784
9438,1890-03-15,591,974,35518
9439,1890-03-16,462,867,33675
9440,1890-03-17,470,921,33599
9441,1890-03-18,520,1013,33620
9442,1890-03-19,415,811,32146
9443,1890-03-20,458,891,34572
9444,1890-03-21,515,817,34820
9445,1890-03-22,433,816,33485
9446,1890-03-23,468,935,34715
9447,1890-03-24,500,915,33669
9448,1890-03-26,456,779,34225
9449,1890-03-27,503,916,36426
9450,1890-03-28,493,810,35399
9451,1890-03-29,505,907,34307
9452,1890-03-30,564,771,32988
9453,1890-03-31,459,990,33111
9454,1890-04-01,494,901,35095
9455,1890-04-02,526,861,36198
9456,1890-04-03,509,970,36479
9457,1890-04-04,434,877,34909
9458,1890-04-05,470,918,32541
9459,1890-04-06,496,922,34983
9460,1890-04-07,518,954,32027
9461,1890-04-08,505,920,32286
9462,1890-04-09,504,928,33949
9463,1890-04-10,489,1017,34927
9464,1890-04-11,546,910,35487
9465,1890-04-12,455,895,34040
9466,1890-04-13,390,792,32253
9467,1890-04-14,438,965,32546
9468,1890-04-15,503,1019,35674
9469,1890-04-16,436,904,34615
9470,1890-04-17,457,989,35504
9471,1890-04-18,417,924,35266
9472,1890-04-19,460,958,36146
9473,1890-04-20,535,985,37614
9474,1890-04-21,464,1009,32278
9475,1890-04-22,433,993,35142
9476,1890-04-23,486,909,34770
9477,1890-04-24,496,956,35650
9478,1890-04-25,483,905,36359
9479,1890-04-26,487,960,35709
9480,1890-04-27,477,965,33936
9481,1890-04-28,494,878,33144
9482,1890-04-29,317,562,16685
9483,1890-04-30,510,844,33755
9484,1890-05-01,536,860,35169
9485,1890-05-02,558,889,36456
9486,1890-05-03,605,853,35062
9487,1890-05-04,528,838,32379
9488,1890-05-05,466,854,33519
9489,1890-05-06,394,805,34348
9490,1890-05-07,513,844,34800
9491,1890-05-08,227,522,16996
9492,1890-05-09,569,897,36657
9493,1890-05-10,458,931,33826
9494,1890-05-11,497,932,34495
9495,1890-05-12,606,1044,33163
9496,1890-05-13,479,896,33376
9497,1890-05-14,445,870,35046
9498,1890-05-15,156,570,14642
9499,1890-05-16,491,1088,34359
9500,1890-05-17,468,1026,33444
9501,1890-05-18,437,977,33036
9502,1890-05-19,562,1147,34403
9503,1890-05-20,528,912,34938
9504,1890-05-21,413,812,36121
9505,1890-05-22,468,1015,36757
9506,1890-05-23,433,933,35948
9507,1890-05-24,425,939,36058
9508,1890-05-25,493,1176,36457
9509,1890-05-26,456,980,34219
9510,1890-05-27,618,950,32884
9511,1890-05-28,452,1144,35391
9512,1890-05-29,505,1004,37382
9513,1890-05-30,505,953,35898
9514,1890-05-31,483,877,36291
9515,1890-06-01,432,890,33116
9516,1890-06-02,422,1103,33324
9517,1890-06-03,430,980,35814
9518,1890-06-04,415,970,35144
9519,1890-06-05,522,915,36558
9520,1890-06-06,559,992,36577
9521,1890-06-07,545,950,35247
9522,1890-06-08,457,839,33638
9523,1890-06-09,419,900,29748
